,A(x),B(Y)
,"39,648","1,36E-06"
,"39,65","-1,70E-06"
,"39,652","-1,79E-06"
,"39,654","9,70E-07"
,"39,656","1,00E-08"
,"39,658","2,30E-06"
,"39,66","2,20E-06"
,"39,662","-3,80E-07"
,"39,664","-1,34E-06"
,"39,666","7,10E-07"
,"39,668","-1,40E-07"
,"39,67","1,33E-06"
,"39,672","-1,00E-07"
,"39,674","1,28E-06"
,"39,676","2,38E-06"
,"39,678","1,17E-06"
,"39,68","1,72E-06"
,"39,682","2,93E-06"
,"39,684","3,08E-06"
,"39,686","5,00E-08"
,"39,688","-1,65E-06"
,"39,69","-1,58E-06"
,"39,692","-3,93E-06"
,"39,694","-3,56E-06"
,"39,696","-1,47E-06"
,"39,698","-2,27E-06"
,"39,7","9,50E-07"
,"39,702","-6,40E-07"
,"39,704","3,68E-06"
,"39,706","2,22E-06"
,"39,708","-3,74E-06"
,"39,71","-5,35E-06"
,"39,712","-1,72E-06"
,"39,714","-3,61E-06"
,"39,716","-4,48E-06"
,"39,718","1,07E-06"
,"39,72","-1,16E-06"
,"39,722","3,50E-07"
,"39,724","-3,82E-06"
,"39,726","-6,80E-07"
,"39,728","-1,89E-06"
,"39,73","-1,59E-06"
,"39,732","-1,12E-06"
,"39,734","-1,58E-06"
,"39,736","-1,94E-06"
,"39,738","-8,17E-06"
,"39,74","2,49E-06"
,"39,742","4,06E-06"
,"39,744","2,30E-06"
,"39,746","1,00E-06"
,"39,748","-4,00E-07"
,"39,75","-1,65E-06"
,"39,752","-2,00E-07"
,"39,754","-2,05E-06"
,"39,756","-1,58E-06"
,"39,758","2,91E-06"
,"39,76",0
,"39,762","5,80E-07"
,"39,764","1,31E-06"
,"39,766","1,50E-07"
,"39,768","2,24E-06"
,"39,77","-1,25E-06"
,"39,772","-1,06E-06"
,"39,774","-3,84E-06"
,"39,776","-5,35E-06"
,"39,778","-2,06E-06"
,"39,78","-6,10E-07"
,"39,782","4,50E-07"
,"39,784","-7,10E-07"
,"39,786","6,10E-07"
,"39,788","1,20E-07"
,"39,79","-1,96E-06"
,"39,792","-1,57E-06"
,"39,794","-1,57E-06"
,"39,796","6,50E-07"
,"39,798","-4,70E-07"
,"39,8","-3,86E-06"
,"39,802","-2,21E-06"
,"39,804","3,20E-07"
,"39,806","1,78E-06"
,"39,808","-1,67E-06"
,"39,81","-2,03E-06"
,"39,812","-1,05E-06"
,"39,814","-2,69E-06"
,"39,816","-3,13E-06"
,"39,818","-1,06E-06"
,"39,82","-3,20E-07"
,"39,822","2,41E-06"
,"39,824","4,40E-07"
,"39,826","2,19E-06"
,"39,828","-4,03E-06"
,"39,83","-2,50E-06"
,"39,832","-3,48E-06"
,"39,834","-4,64E-06"
,"39,836","-1,43E-06"
,"39,838","1,91E-06"
,"39,84","2,05E-06"
,"39,842","5,10E-07"
,"39,844","2,69E-06"
,"39,846","1,90E-06"
,"39,848","3,71E-06"
,"39,85","-1,45E-06"
,"39,852","-7,20E-07"
,"39,854","6,00E-08"
,"39,856","-1,85E-06"
,"39,858","1,30E-07"
,"39,86","9,00E-08"
,"39,862","1,60E-07"
,"39,864","-1,60E-07"
,"39,866","-5,80E-07"
,"39,868","-3,75E-06"
,"39,87","-3,64E-06"
,"39,872","-3,06E-06"
,"39,874","-3,49E-06"
,"39,876","-9,10E-07"
,"39,878","2,19E-06"
,"39,88","1,95E-06"
,"39,882","2,70E-06"
,"39,884","4,13E-06"
,"39,886","1,62E-06"
,"39,888","-1,44E-06"
,"39,89","-6,78E-06"
,"39,892","-1,36E-06"
,"39,894","-7,90E-07"
,"39,896","-1,64E-06"
,"39,898","3,00E-08"
,"39,9","1,80E-06"
,"39,902","5,80E-07"
,"39,904","7,10E-07"
,"39,906","1,88E-06"
,"39,908","9,10E-07"
,"39,91","-3,38E-06"
,"39,912","-3,21E-06"
,"39,914","-6,16E-06"
,"39,916","-8,52E-06"
,"39,918","-3,07E-06"
,"39,92","-4,83E-06"
,"39,922","-3,76E-06"
,"39,924","-3,20E-06"
,"39,926","-6,40E-07"
,"39,928","-6,60E-06"
,"39,93","-4,27E-06"
,"39,932","-9,04E-06"
,"39,934","-6,95E-06"
,"39,936","-4,43E-06"
,"39,938","-3,57E-06"
,"39,94","-1,49E-06"
,"39,942","-3,82E-06"
,"39,944","-3,90E-07"
,"39,946","-1,36E-06"
,"39,948","-2,79E-06"
,"39,95","-6,83E-06"
,"39,952","-3,76E-06"
,"39,954","-2,19E-06"
,"39,956","-3,28E-06"
,"39,958","-2,81E-06"
,"39,96","-2,08E-06"
,"39,962","-2,85E-06"
,"39,964","-1,79E-06"
,"39,966","-1,88E-06"
,"39,968","-3,51E-06"
,"39,97","-7,70E-07"
,"39,972","-3,49E-06"
,"39,974","-2,29E-06"
,"39,976","-4,79E-06"
,"39,978","-2,58E-06"
,"39,98","-1,74E-06"
,"39,982","-1,53E-06"
,"39,984","5,40E-07"
,"39,986","5,70E-07"
,"39,988","-1,28E-06"
,"39,99","-2,20E-07"
,"39,992","-1,00E-06"
,"39,994","-1,31E-06"
,"39,996","-4,31E-06"
,"39,998","-1,30E-06"
,40,"-6,30E-07"
,"40,002","-1,81E-06"
,"40,004","-7,68E-06"
,"40,006","2,04E-06"
,"40,008","5,70E-07"
,"40,01","7,40E-07"
,"40,012","4,60E-07"
,"40,014","-1,33E-06"
,"40,016","-1,71E-06"
,"40,018","-5,80E-07"
,"40,02","-1,00E-06"
,"40,022","8,00E-07"
,"40,024","9,30E-07"
,"40,026","3,22E-06"
,"40,028","-1,20E-07"
,"40,03","2,33E-06"
,"40,032","4,70E-07"
,"40,034","-8,60E-07"
,"40,036","1,50E-06"
,"40,038","-2,20E-07"
,"40,04","2,19E-06"
,"40,042","1,50E-06"
,"40,044","1,00E-07"
,"40,046","5,55E-06"
,"40,048","5,16E-06"
,"40,05","9,50E-07"
,"40,052","-2,93E-06"
,"40,054","1,40E-06"
,"40,056","-8,10E-07"
,"40,058","-2,77E-06"
,"40,06","4,24E-06"
,"40,062","3,04E-06"
,"40,064","5,70E-07"
,"40,066","3,27E-06"
,"40,068","1,57E-06"
,"40,07","-5,50E-07"
,"40,072","-3,31E-06"
,"40,074","-5,98E-06"
,"40,076","-6,19E-06"
,"40,078","-1,15E-06"
,"40,08","-2,14E-06"
,"40,082","-1,00E-06"
,"40,084","-1,21E-06"
,"40,086","4,30E-07"
,"40,088","4,10E-07"
,"40,09","-2,81E-06"
,"40,092","-3,96E-06"
,"40,094","-2,32E-06"
,"40,096","-3,13E-06"
,"40,098","-2,67E-06"
,"40,1","8,40E-07"
,"40,102","4,60E-07"
,"40,104","1,69E-06"
,"40,106","2,83E-06"
,"40,108","3,43E-06"
,"40,11","-1,69E-06"
,"40,112","-2,52E-06"
,"40,114","-3,03E-06"
,"40,116","-4,15E-06"
,"40,118","-4,90E-06"
,"40,12","1,27E-06"
,"40,122","-2,42E-06"
,"40,124","1,29E-06"
,"40,126","4,58E-06"
,"40,128","3,84E-06"
,"40,13","-1,66E-06"
,"40,132","-2,91E-06"
,"40,134","-2,28E-06"
,"40,136","-3,75E-06"
,"40,138","-2,87E-06"
,"40,14","6,70E-07"
,"40,142","-1,19E-06"
,"40,144","2,14E-06"
,"40,146","3,71E-06"
,"40,148","5,77E-06"
,"40,15","9,70E-07"
,"40,152","3,30E-07"
,"40,154","-3,38E-06"
,"40,156","-6,24E-06"
,"40,158","-3,26E-06"
,"40,16","-7,80E-07"
,"40,162","1,92E-06"
,"40,164","4,57E-06"
,"40,166","4,71E-06"
,"40,168","2,60E-06"
,"40,17","2,37E-06"
,"40,172","1,57E-06"
,"40,174","8,60E-07"
,"40,176","-1,14E-06"
,"40,178","1,80E-06"
,"40,18","1,17E-06"
,"40,182","2,50E-06"
,"40,184","2,12E-06"
,"40,186","7,54E-06"
,"40,188","2,45E-06"
,"40,19","1,33E-06"
,"40,192","-6,40E-07"
,"40,194","1,74E-06"
,"40,196","-8,00E-08"
,"40,198","-2,40E-06"
,"40,2","1,63E-06"
,"40,202","3,01E-06"
,"40,204","4,51E-06"
,"40,206","5,93E-06"
,"40,208","5,47E-06"
,"40,21","3,15E-06"
,"40,212","3,49E-06"
,"40,214","3,72E-06"
,"40,216","5,74E-06"
,"40,218","3,35E-06"
,"40,22","1,13E-06"
,"40,222","2,74E-06"
,"40,224","2,64E-06"
,"40,226","5,68E-06"
,"40,228","3,86E-06"
,"40,23","-7,30E-07"
,"40,232","1,30E-07"
,"40,234","-1,00E-08"
,"40,236","-4,50E-07"
,"40,238","-8,50E-07"
,"40,24","2,11E-06"
,"40,242","2,21E-06"
,"40,244","1,95E-06"
,"40,246","4,00E-07"
,"40,248","1,30E-06"
,"40,25","6,00E-07"
,"40,252","-9,70E-07"
,"40,254","-2,40E-06"
,"40,256","1,80E-07"
,"40,258","2,12E-06"
,"40,26","6,23E-06"
,"40,262","5,78E-06"
,"40,264","4,56E-06"
,"40,266","5,90E-06"
,"40,268","3,22E-06"
,"40,27","1,89E-06"
,"40,272","3,80E-07"
,"40,274","-1,74E-06"
,"40,276","-5,20E-07"
,"40,278","5,50E-07"
,"40,28","1,49E-06"
,"40,282","1,19E-06"
,"40,284","6,70E-07"
,"40,286","4,71E-06"
,"40,288","2,23E-06"
,"40,29","-3,06E-06"
,"40,292","-4,26E-06"
,"40,294","-1,09E-06"
,"40,296","5,00E-07"
,"40,298","-1,42E-06"
,"40,3","1,66E-06"
,"40,302","5,84E-06"
,"40,304","3,70E-06"
,"40,306","-3,10E-07"
,"40,308","7,20E-07"
,"40,31","1,39E-06"
,"40,312","1,03E-06"
,"40,314","6,00E-08"
,"40,316","-2,19E-06"
,"40,318","-8,30E-07"
,"40,32","1,11E-06"
,"40,322","5,52E-06"
,"40,324","4,85E-06"
,"40,326","5,18E-06"
,"40,328","3,63E-06"
,"40,33","3,10E-07"
,"40,332","4,00E-08"
,"40,334","-4,70E-07"
,"40,336","-2,24E-06"
,"40,338","-2,33E-06"
,"40,34","2,33E-06"
,"40,342","3,30E-07"
,"40,344","2,05E-06"
,"40,346","3,90E-06"
,"40,348","4,34E-06"
,"40,35","6,40E-07"
,"40,352","-2,10E-06"
,"40,354","3,90E-07"
,"40,356","-2,53E-06"
,"40,358","1,56E-06"
,"40,36","1,20E-06"
,"40,362","6,13E-06"
,"40,364","6,57E-06"
,"40,366","8,02E-06"
,"40,368","5,49E-06"
,"40,37","4,85E-06"
,"40,372","2,24E-06"
,"40,374","1,43E-06"
,"40,376","-1,14E-06"
,"40,378","-8,80E-07"
,"40,38","-4,90E-07"
,"40,382","7,00E-07"
,"40,384","2,52E-06"
,"40,386","5,64E-06"
,"40,388","5,39E-06"
,"40,39","2,67E-06"
,"40,392","2,59E-06"
,"40,394","2,93E-06"
,"40,396","3,20E-06"
,"40,398","1,03E-06"
,"40,4","4,57E-06"
,"40,402","4,22E-06"
,"40,404","4,29E-06"
,"40,406","5,45E-06"
,"40,408","1,07E-05"
,"40,41","4,38E-06"
,"40,412","3,31E-06"
,"40,414","2,51E-06"
,"40,416","3,30E-07"
,"40,418","3,42E-06"
,"40,42","5,75E-06"
,"40,422","8,25E-06"
,"40,424","7,42E-06"
,"40,426","4,00E-06"
,"40,428","2,04E-06"
,"40,43","8,20E-07"
,"40,432","-2,54E-06"
,"40,434","-1,40E-07"
,"40,436","-6,30E-07"
,"40,438","-4,90E-07"
,"40,44","2,79E-06"
,"40,442","4,89E-06"
,"40,444","3,64E-06"
,"40,446","3,78E-06"
,"40,448","1,49E-06"
,"40,45","2,19E-06"
,"40,452","8,40E-07"
,"40,454","-6,70E-07"
,"40,456","5,60E-07"
,"40,458","-2,15E-06"
,"40,46","2,94E-06"
,"40,462","4,75E-06"
,"40,464","4,89E-06"
,"40,466","4,66E-06"
,"40,468","4,55E-06"
,"40,47","1,76E-06"
,"40,472","1,19E-06"
,"40,474","-7,50E-07"
,"40,476","-9,70E-07"
,"40,478","2,50E-07"
,"40,48","1,12E-06"
,"40,482","2,21E-06"
,"40,484","2,26E-06"
,"40,486","5,17E-06"
,"40,488","5,31E-06"
,"40,49","-8,62E-06"
,"40,492","-6,79E-06"
,"40,494","-2,74E-06"
,"40,496","-9,54E-06"
,"40,498","-6,69E-06"
,"40,5","-1,07E-06"
,"40,502","1,84E-06"
,"40,504","3,83E-06"
,"40,506","5,13E-06"
,"40,508","4,11E-06"
,"40,51","1,44E-06"
,"40,512","1,24E-06"
,"40,514","1,32E-06"
,"40,516","2,36E-06"
,"40,518","1,79E-06"
,"40,52","1,91E-06"
,"40,522","3,69E-06"
,"40,524","6,72E-06"
,"40,526","4,03E-06"
,"40,528","3,64E-06"
,"40,53","1,46E-06"
,"40,532","1,80E-07"
,"40,534","1,23E-06"
,"40,536","-3,24E-06"
,"40,538","9,40E-07"
,"40,54","1,85E-06"
,"40,542","1,33E-06"
,"40,544","6,47E-06"
,"40,546","5,13E-06"
,"40,548","5,41E-06"
,"40,55","3,22E-06"
,"40,552","6,30E-07"
,"40,554","8,60E-07"
,"40,556","6,70E-07"
,"40,558","3,00E-08"
,"40,56","3,22E-06"
,"40,562","5,31E-06"
,"40,564","7,73E-06"
,"40,566","9,48E-06"
,"40,568","5,54E-06"
,"40,57","2,82E-06"
,"40,572","4,74E-06"
,"40,574","1,00E-07"
,"40,576","-1,14E-06"
,"40,578","2,60E-06"
,"40,58","2,13E-06"
,"40,582","2,90E-06"
,"40,584","2,33E-06"
,"40,586","2,40E-06"
,"40,588","3,08E-06"
,"40,59","4,14E-06"
,"40,592","6,30E-07"
,"40,594","2,99E-06"
,"40,596","1,48E-06"
,"40,598","-9,00E-08"
,"40,6","2,11E-06"
,"40,602","4,41E-06"
,"40,604","1,78E-06"
,"40,606","7,48E-06"
,"40,608","7,79E-06"
,"40,61","3,82E-06"
,"40,612","1,22E-06"
,"40,614","8,10E-07"
,"40,616","1,25E-06"
,"40,618","7,20E-07"
,"40,62","1,00E-06"
,"40,622","3,63E-06"
,"40,624","3,01E-06"
,"40,626","4,52E-06"
,"40,628","1,39E-06"
,"40,63","-1,20E-07"
,"40,632","-1,46E-06"
,"40,634","-1,92E-06"
,"40,636","-3,06E-06"
,"40,638","2,50E-07"
,"40,64","2,70E-07"
,"40,642","2,02E-06"
,"40,644","8,80E-07"
,"40,646","3,90E-06"
,"40,648","2,40E-06"
,"40,65","4,24E-06"
,"40,652","-1,70E-07"
,"40,654","2,40E-07"
,"40,656","-6,20E-07"
,"40,658","-6,40E-07"
,"40,66","1,47E-06"
,"40,662","-7,20E-07"
,"40,664","-3,40E-07"
,"40,666","4,02E-06"
,"40,668","1,10E-06"
,"40,67","5,40E-07"
,"40,672","-6,20E-07"
,"40,674","-9,60E-07"
,"40,676","-2,91E-06"
,"40,678","-2,18E-06"
,"40,68","3,00E-08"
,"40,682","1,31E-06"
,"40,684","3,35E-06"
,"40,686","2,91E-06"
,"40,688","2,13E-06"
,"40,69","-1,22E-06"
,"40,692","-1,30E-06"
,"40,694","-2,13E-06"
,"40,696","-2,82E-06"
,"40,698","1,12E-06"
,"40,7","6,60E-07"
,"40,702","2,74E-06"
,"40,704","7,40E-07"
,"40,706","4,27E-06"
,"40,708","8,20E-07"
,"40,71","1,12E-06"
,"40,712","6,00E-08"
,"40,714","-1,66E-06"
,"40,716","-5,30E-07"
,"40,718","6,20E-07"
,"40,72","2,91E-06"
,"40,722","1,68E-06"
,"40,724","1,30E-06"
,"40,726","-3,30E-07"
,"40,728","6,20E-07"
,"40,73","2,43E-06"
,"40,732","-1,78E-06"
,"40,734","7,80E-07"
,"40,736","-2,71E-06"
,"40,738","8,00E-07"
,"40,74","2,72E-06"
,"40,742","1,60E-07"
,"40,744","1,15E-06"
,"40,746","2,57E-06"
,"40,748","-1,19E-06"
,"40,75","-1,93E-06"
,"40,752","-2,47E-06"
,"40,754","-4,54E-06"
,"40,756","-2,52E-06"
,"40,758","2,00E-08"
,"40,76","-2,20E-06"
,"40,762","-1,74E-06"
,"40,764","-2,70E-07"
,"40,766","9,60E-07"
,"40,768","-1,85E-06"
,"40,77","-3,30E-06"
,"40,772","-3,71E-06"
,"40,774","-3,04E-06"
,"40,776","-1,61E-06"
,"40,778","-1,91E-06"
,"40,78","-7,50E-07"
,"40,782","2,92E-06"
,"40,784","1,60E-06"
,"40,786","7,50E-07"
,"40,788","1,60E-07"
,"40,79","-4,37E-06"
,"40,792","-1,27E-06"
,"40,794","-1,34E-06"
,"40,796","-1,59E-06"
,"40,798","-3,71E-06"
,"40,8","-6,57E-06"
,"40,802","-1,54E-06"
,"40,804","3,90E-07"
,"40,806","1,08E-06"
,"40,808","2,22E-06"
,"40,81","-2,58E-06"
,"40,812","-2,86E-06"
,"40,814","-2,33E-06"
,"40,816","-2,45E-06"
,"40,818","-3,51E-06"
,"40,82","-1,43E-06"
,"40,822","-3,94E-06"
,"40,824","2,48E-06"
,"40,826","4,88E-06"
,"40,828","1,05E-06"
,"40,83","4,50E-07"
,"40,832","-2,93E-06"
,"40,834","8,90E-07"
,"40,836","-3,28E-06"
,"40,838","-4,90E-07"
,"40,84","-3,51E-06"
,"40,842","-8,50E-07"
,"40,844","9,10E-07"
,"40,846","5,00E-07"
,"40,848","9,30E-07"
,"40,85","-1,90E-06"
,"40,852","-2,27E-06"
,"40,854","-1,36E-06"
,"40,856","-1,50E-06"
,"40,858","-1,09E-06"
,"40,86","7,50E-07"
,"40,862","-1,31E-06"
,"40,864","1,73E-06"
,"40,866","1,53E-06"
,"40,868","2,95E-06"
,"40,87","1,60E-07"
,"40,872","-1,38E-06"
,"40,874","-2,76E-06"
,"40,876","-1,89E-06"
,"40,878","-2,34E-06"
,"40,88","-2,30E-07"
,"40,882","-8,10E-07"
,"40,884","5,00E-07"
,"40,886","-1,06E-06"
,"40,888","7,30E-07"
,"40,89","-3,20E-07"
,"40,892","4,40E-07"
,"40,894","-2,26E-06"
,"40,896","-3,26E-06"
,"40,898","-1,25E-06"
,"40,9","7,20E-07"
,"40,902","8,40E-07"
,"40,904","8,50E-07"
,"40,906","8,80E-07"
,"40,908","3,81E-06"
,"40,91","1,19E-06"
,"40,912","7,00E-08"
,"40,914","-2,88E-06"
,"40,916","-1,73E-06"
,"40,918","-1,09E-06"
,"40,92","-5,90E-07"
,"40,922","-1,90E-07"
,"40,924","1,64E-06"
,"40,926","3,20E-07"
,"40,928","2,76E-06"
,"40,93","4,40E-07"
,"40,932","-1,27E-06"
,"40,934","-2,67E-06"
,"40,936","-1,53E-06"
,"40,938","3,29E-06"
,"40,94","6,20E-07"
,"40,942","-1,08E-06"
,"40,944","9,00E-08"
,"40,946","-6,00E-08"
,"40,948","-1,01E-06"
,"40,95","-2,38E-06"
,"40,952","-1,02E-06"
,"40,954","-3,14E-06"
,"40,956","-5,20E-07"
,"40,958","-3,53E-06"
,"40,96","-3,33E-06"
,"40,962","1,08E-06"
,"40,964","1,86E-06"
,"40,966","3,94E-06"
,"40,968","1,33E-06"
,"40,97","-2,27E-06"
,"40,972","-3,09E-06"
,"40,974","-4,41E-06"
,"40,976","-2,66E-06"
,"40,978","-4,24E-06"
,"40,98","9,70E-07"
,"40,982","-2,88E-06"
,"40,984","1,46E-06"
,"40,986","-8,20E-07"
,"40,988","-8,00E-08"
,"40,99","-2,64E-06"
,"40,992","-4,20E-06"
,"40,994","-5,42E-06"
,"40,996","-3,63E-06"
,"40,998","-3,09E-06"
,41,"-1,27E-06"
,"41,002","9,70E-07"
,"41,004","6,50E-07"
,"41,006","-1,46E-06"
,"41,008","3,60E-07"
,"41,01","2,63E-06"
,"41,012","6,00E-08"
,"41,014","-1,45E-06"
,"41,016","-4,71E-06"
,"41,018","-3,04E-06"
,"41,02","-3,32E-06"
,"41,022","-2,12E-06"
,"41,024","-4,06E-06"
,"41,026","-1,99E-06"
,"41,028","-9,80E-07"
,"41,03","-1,08E-06"
,"41,032","-1,31E-06"
,"41,034","1,02E-06"
,"41,036","-1,68E-06"
,"41,038","1,94E-06"
,"41,04","-1,90E-06"
,"41,042","-2,89E-06"
,"41,044","-1,38E-06"
,"41,046","1,33E-06"
,"41,048","3,22E-06"
,"41,05","2,10E-07"
,"41,052","2,55E-06"
,"41,054","6,90E-07"
,"41,056","-1,12E-06"
,"41,058","-3,30E-06"
,"41,06","-3,11E-06"
,"41,062","-6,30E-07"
,"41,064","8,00E-07"
,"41,066","1,09E-06"
,"41,068","-5,40E-07"
,"41,07","2,80E-07"
,"41,072","-1,98E-06"
,"41,074","-1,50E-06"
,"41,076","-1,59E-06"
,"41,078","-1,16E-06"
,"41,08","-2,97E-06"
,"41,082","-4,07E-06"
,"41,084","-1,48E-06"
,"41,086","2,02E-06"
,"41,088","5,28E-06"
,"41,09","-1,80E-07"
,"41,092","-1,62E-06"
,"41,094","-2,48E-06"
,"41,096","3,60E-07"
,"41,098","-4,11E-06"
,"41,1","-4,58E-06"
,"41,102","5,70E-07"
,"41,104","-2,30E-06"
,"41,106","-1,61E-06"
,"41,108","1,42E-06"
,"41,11","1,26E-06"
,"41,112","1,54E-06"
,"41,114","2,58E-06"
,"41,116","1,98E-06"
,"41,118","-1,00E-06"
,"41,12","-1,92E-06"
,"41,122","-2,61E-06"
,"41,124","-1,31E-06"
,"41,126","-1,25E-06"
,"41,128","8,30E-07"
,"41,13","2,23E-06"
,"41,132","-1,53E-06"
,"41,134","-1,57E-06"
,"41,136","-2,24E-06"
,"41,138","-2,49E-06"
,"41,14","-6,05E-06"
,"41,142","-3,73E-06"
,"41,144","-6,37E-06"
,"41,146","-2,80E-06"
,"41,148","6,90E-07"
,"41,15","7,00E-07"
,"41,152","2,50E-06"
,"41,154","-2,03E-06"
,"41,156","-1,31E-06"
,"41,158","-1,36E-06"
,"41,16","-2,95E-06"
,"41,162","-5,90E-07"
,"41,164","-9,70E-07"
,"41,166","9,40E-07"
,"41,168","4,65E-06"
,"41,17","5,19E-06"
,"41,172","3,50E-07"
,"41,174","-3,70E-07"
,"41,176","-6,20E-07"
,"41,178","4,70E-07"
,"41,18","-4,70E-07"
,"41,182","-3,56E-06"
,"41,184","-1,04E-06"
,"41,186","-1,53E-06"
,"41,188","4,19E-06"
,"41,19","4,00E-06"
,"41,192","2,66E-06"
,"41,194","2,92E-06"
,"41,196","3,56E-06"
,"41,198","7,90E-07"
,"41,2","1,99E-06"
,"41,202","2,79E-06"
,"41,204","2,20E-06"
,"41,206","-8,20E-07"
,"41,208","3,48E-06"
,"41,21","1,85E-06"
,"41,212","1,27E-06"
,"41,214","9,00E-07"
,"41,216","-3,63E-06"
,"41,218","-1,08E-06"
,"41,22","-6,19E-06"
,"41,222","-5,39E-06"
,"41,224","-1,18E-06"
,"41,226","-1,64E-06"
,"41,228","-7,70E-07"
,"41,23","-1,94E-06"
,"41,232","9,00E-08"
,"41,234","5,80E-07"
,"41,236","-3,58E-06"
,"41,238","-3,75E-06"
,"41,24","-5,19E-06"
,"41,242","-8,20E-07"
,"41,244","-2,26E-06"
,"41,246","1,64E-06"
,"41,248","-2,20E-07"
,"41,25","2,20E-07"
,"41,252","8,10E-07"
,"41,254","-1,65E-06"
,"41,256","-3,10E-07"
,"41,258","-4,51E-06"
,"41,26","-3,54E-06"
,"41,262","-3,56E-06"
,"41,264","-6,01E-06"
,"41,266","-1,76E-06"
,"41,268","-9,60E-07"
,"41,27","7,50E-07"
,"41,272","-1,58E-06"
,"41,274","-1,41E-06"
,"41,276","-3,62E-06"
,"41,278","-2,83E-06"
,"41,28","-3,95E-06"
,"41,282","-5,80E-06"
,"41,284","-2,18E-06"
,"41,286","-1,72E-06"
,"41,288","-2,20E-06"
,"41,29","-2,09E-06"
,"41,292","1,28E-06"
,"41,294","-1,46E-06"
,"41,296","-4,70E-06"
,"41,298","-3,00E-06"
,"41,3","-3,07E-06"
,"41,302","-2,44E-06"
,"41,304","-1,48E-06"
,"41,306","2,10E-06"
,"41,308","-8,10E-07"
,"41,31","8,90E-07"
,"41,312","-2,07E-06"
,"41,314","-4,20E-07"
,"41,316","-3,62E-06"
,"41,318","-2,85E-06"
,"41,32","-3,76E-06"
,"41,322","-2,66E-06"
,"41,324","-2,51E-06"
,"41,326","-1,83E-06"
,"41,328","-4,20E-07"
,"41,33","-2,15E-06"
,"41,332","1,90E-07"
,"41,334","-7,50E-07"
,"41,336","-3,26E-06"
,"41,338","-2,32E-06"
,"41,34","-3,95E-06"
,"41,342","-5,10E-07"
,"41,344","-1,27E-06"
,"41,346","1,42E-06"
,"41,348","2,29E-06"
,"41,35","3,23E-06"
,"41,352","2,61E-06"
,"41,354","-2,20E-07"
,"41,356","-6,00E-07"
,"41,358","-2,50E-07"
,"41,36","-4,24E-06"
,"41,362","-1,69E-06"
,"41,364","-2,14E-06"
,"41,366","1,54E-06"
,"41,368","7,80E-07"
,"41,37","3,19E-06"
,"41,372","2,19E-06"
,"41,374","1,93E-06"
,"41,376","-1,25E-06"
,"41,378","-2,60E-07"
,"41,38","-2,20E-06"
,"41,382","-1,69E-06"
,"41,384","-8,00E-08"
,"41,386","-2,42E-06"
,"41,388","-2,51E-06"
,"41,39","-2,67E-06"
,"41,392","-1,90E-07"
,"41,394","1,00E-08"
,"41,396","-1,48E-06"
,"41,398","-5,37E-06"
,"41,4","-2,96E-06"
,"41,402","-5,20E-07"
,"41,404","-1,94E-06"
,"41,406","4,08E-06"
,"41,408","1,90E-07"
,"41,41","1,46E-06"
,"41,412","9,80E-07"
,"41,414","2,40E-06"
,"41,416","1,00E-06"
,"41,418","7,30E-07"
,"41,42","-2,00E-06"
,"41,422","1,00E-06"
,"41,424","4,10E-07"
,"41,426","2,52E-06"
,"41,428","3,67E-06"
,"41,43","4,03E-06"
,"41,432","1,64E-06"
,"41,434","3,28E-06"
,"41,436","3,20E-07"
,"41,438","-7,10E-07"
,"41,44","-1,79E-06"
,"41,442","-9,00E-07"
,"41,444","-8,00E-08"
,"41,446","2,23E-06"
,"41,448","9,40E-07"
,"41,45","7,80E-07"
,"41,452","1,21E-06"
,"41,454","-1,10E-07"
,"41,456","1,37E-06"
,"41,458","-2,42E-06"
,"41,46","-8,90E-07"
,"41,462","-2,16E-06"
,"41,464","1,57E-06"
,"41,466","3,34E-06"
,"41,468","-7,60E-07"
,"41,47","8,80E-07"
,"41,472","1,86E-06"
,"41,474","1,44E-06"
,"41,476","1,48E-06"
,"41,478","2,46E-06"
,"41,48","-1,00E-07"
,"41,482","-3,28E-06"
,"41,484","-9,50E-07"
,"41,486","-4,00E-07"
,"41,488","2,42E-06"
,"41,49","6,80E-07"
,"41,492","3,04E-06"
,"41,494","1,70E-07"
,"41,496","-3,11E-06"
,"41,498","-2,32E-06"
,"41,5","-3,92E-06"
,"41,502","4,00E-08"
,"41,504","-3,44E-06"
,"41,506","-7,00E-08"
,"41,508","4,06E-06"
,"41,51","3,23E-06"
,"41,512","1,09E-06"
,"41,514","-9,10E-07"
,"41,516","-1,98E-06"
,"41,518","-1,35E-06"
,"41,52","-1,22E-06"
,"41,522","1,52E-06"
,"41,524","-9,00E-08"
,"41,526","1,10E-06"
,"41,528","2,48E-06"
,"41,53","3,03E-06"
,"41,532","2,81E-06"
,"41,534","1,12E-06"
,"41,536","-1,64E-06"
,"41,538","-1,48E-06"
,"41,54","-1,34E-06"
,"41,542","-3,65E-06"
,"41,544","-3,70E-07"
,"41,546","1,22E-06"
,"41,548","-2,56E-06"
,"41,55","1,57E-06"
,"41,552","6,30E-07"
,"41,554","1,84E-06"
,"41,556","1,66E-06"
,"41,558","-1,24E-06"
,"41,56","-1,25E-06"
,"41,562","-3,30E-07"
,"41,564","1,20E-06"
,"41,566","1,63E-06"
,"41,568","1,82E-06"
,"41,57","3,98E-06"
,"41,572","1,00E-07"
,"41,574","1,51E-06"
,"41,576","-1,07E-06"
,"41,578","1,11E-06"
