A(X);B(Y)
2.424;1.02E-06
2.426;1.32E-06
2.428;2.65E-06
2.43;4.52E-06
2.432;4.49E-06
2.434;5.76E-06
2.436;4.05E-06
2.438;2.86E-06
2.44;1.18E-06
2.442;-4.50E-07
2.444;-4.52E-06
2.446;-2.79E-06
2.448;8.70E-07
2.45;3.02E-06
2.452;2.54E-06
2.454;-1.40E-07
2.456;-2.70E-06
2.458;-5.60E-07
2.46;-1.40E-06
2.462;-4.48E-06
2.464;-3.99E-06
2.466;3.00E-06
2.468;3.34E-06
2.47;1.40E-06
2.472;1.63E-06
2.474;2.38E-06
2.476;-4.60E-07
2.478;-5.20E-07
2.48;-2.18E-06
2.482;-2.31E-06
2.484;-2.34E-06
2.486;-1.99E-06
2.488;-2.36E-06
2.49;-2.80E-07
2.492;3.30E-07
2.494;2.37E-06
2.496;-2.30E-07
2.498;-3.43E-06
2.5;-3.39E-06
2.502;-2.65E-06
2.504;-4.15E-06
2.506;-3.84E-06
2.508;-4.15E-06
2.51;3.30E-07
2.512;1.11E-06
2.514;-1.39E-06
2.516;-3.16E-06
2.518;-2.04E-06
2.52;-2.82E-06
2.522;-7.13E-06
2.524;-1.76E-06
2.526;-3.56E-06
2.528;-2.50E-07
2.53;6.90E-07
2.532;9.50E-07
2.534;-1.46E-06
2.536;-6.60E-07
2.538;-2.68E-06
2.54;-4.12E-06
2.542;-3.59E-06
2.544;-4.55E-06
2.546;-5.06E-06
2.548;-5.60E-06
2.55;-7.90E-07
2.552;-6.00E-07
2.554;-2.31E-06
2.556;-9.00E-08
2.558;-5.48E-06
2.56;-4.13E-06
2.562;-2.85E-06
2.564;-5.00E-08
2.566;-1.20E-06
2.568;1.91E-06
2.57;2.16E-06
2.572;4.77E-06
2.574;5.06E-06
2.576;1.21E-06
2.578;2.00E-08
2.58;-2.25E-06
2.582;-5.90E-07
2.584;-5.20E-06
2.586;-1.80E-06
2.588;-2.20E-07
2.59;-1.44E-06
2.592;1.82E-06
2.594;-1.09E-06
2.596;7.00E-07
2.598;-1.05E-06
2.6;-5.70E-07
2.602;-4.75E-06
2.604;-2.90E-06
2.606;1.84E-06
2.608;-1.00E-07
2.61;3.67E-06
2.612;2.94E-06
2.614;6.62E-06
2.616;6.90E-07
2.618;3.22E-06
2.62;-5.50E-07
2.622;-3.08E-06
2.624;6.00E-07
2.626;-8.40E-07
2.628;-3.90E-07
2.63;2.00E-08
2.632;1.95E-06
2.634;3.90E-06
2.636;-1.42E-06
2.638;6.40E-07
2.64;-3.70E-07
2.642;-2.70E-06
2.644;2.51E-06
2.646;3.52E-06
2.648;3.41E-06
2.65;3.01E-06
2.652;2.74E-06
2.654;5.11E-06
2.656;2.40E-06
2.658;9.00E-07
2.66;3.00E-07
2.662;1.30E-06
2.664;-3.00E-08
2.666;2.47E-06
2.668;2.71E-06
2.67;3.23E-06
2.672;-1.36E-06
2.674;3.03E-06
2.676;2.21E-06
2.678;5.50E-07
2.68;-1.00E-08
2.682;2.09E-06
2.684;-4.40E-07
2.686;3.01E-06
2.688;2.09E-06
2.69;3.84E-06
2.692;6.14E-06
2.694;5.72E-06
2.696;4.93E-06
2.698;3.91E-06
2.7;3.86E-06
2.702;3.54E-06
2.704;2.11E-06
2.706;2.90E-06
2.708;3.70E-06
2.71;6.02E-06
2.712;6.50E-06
2.714;4.67E-06
2.716;1.43E-06
2.718;1.30E-06
2.72;9.50E-07
2.722;1.49E-06
2.724;5.10E-07
2.726;3.80E-07
2.728;-3.20E-07
2.73;1.37E-06
2.732;5.23E-06
2.734;3.86E-06
2.736;1.81E-06
2.738;5.10E-07
2.74;9.10E-07
2.742;1.19E-06
2.744;1.07E-06
2.746;7.00E-07
2.748;2.40E-07
2.75;3.39E-06
2.752;2.19E-06
2.754;4.74E-06
2.756;-7.00E-08
2.758;1.30E-06
2.76;-9.60E-07
2.762;1.81E-06
2.764;8.20E-07
2.766;2.85E-06
2.768;1.71E-06
2.77;2.26E-06
2.772;2.30E-06
2.774;2.43E-06
2.776;4.84E-06
2.778;2.63E-06
2.78;1.37E-06
2.782;1.50E-07
2.784;-1.31E-06
2.786;2.72E-06
2.788;4.67E-06
2.79;8.20E-06
2.792;7.63E-06
2.794;6.19E-06
2.796;3.18E-06
2.798;2.58E-06
2.8;2.53E-06
2.802;2.86E-06
2.804;8.00E-07
2.806;-9.70E-07
2.808;1.29E-06
2.81;4.56E-06
2.812;3.92E-06
2.814;3.40E-06
2.816;3.12E-06
2.818;3.19E-06
2.82;-9.40E-07
2.822;1.69E-06
2.824;-5.15E-06
2.826;-1.00E-06
2.828;-4.70E-07
2.83;5.46E-06
2.832;5.74E-06
2.834;7.09E-06
2.836;5.48E-06
2.838;3.32E-06
2.84;3.00E-07
2.842;-3.65E-06
2.844;-1.97E-06
2.846;-8.10E-07
2.848;2.17E-06
2.85;3.86E-06
2.852;4.00E-07
2.854;4.35E-06
2.856;1.85E-06
2.858;-1.90E-07
2.86;1.75E-06
2.862;5.60E-07
2.864;-4.40E-07
2.866;-1.55E-06
2.868;3.40E-06
2.87;2.22E-06
2.872;1.22E-06
2.874;1.29E-06
2.876;3.39E-06
2.878;5.90E-07
2.88;-1.19E-06
2.882;-4.89E-06
2.884;-4.01E-06
2.886;-1.25E-06
2.888;-1.23E-06
2.89;1.68E-06
2.892;1.42E-06
2.894;3.98E-06
2.896;6.24E-06
2.898;1.17E-06
2.9;2.54E-06
2.902;3.98E-06
2.904;1.73E-06
2.906;7.50E-07
2.908;2.38E-06
2.91;3.57E-06
2.912;7.88E-06
2.914;5.89E-06
2.916;3.36E-06
2.918;3.28E-06
2.92;1.19E-06
2.922;-9.60E-07
2.924;3.00E-07
2.926;7.40E-07
2.928;6.00E-08
2.93;1.74E-06
2.932;-1.67E-06
2.934;2.30E-07
2.936;-8.00E-08
2.938;-2.56E-06
2.94;-1.31E-06
2.942;-1.44E-06
2.944;-1.53E-06
2.946;-2.92E-06
2.948;-1.77E-06
2.95;5.10E-07
2.952;6.30E-07
2.954;2.42E-06
2.956;2.18E-06
2.958;1.89E-06
2.96;-1.20E-07
2.962;1.44E-06
2.964;4.00E-08
2.966;-2.80E-07
2.968;4.90E-07
2.97;4.09E-06
2.972;6.82E-06
2.974;2.89E-06
2.976;-6.74E-06
2.978;-1.00E-06
2.98;-9.90E-07
2.982;-1.67E-06
2.984;-2.00E-08
2.986;-3.53E-06
2.988;9.00E-07
2.99;-2.60E-07
2.992;4.50E-07
2.994;1.89E-06
2.996;-6.20E-07
2.998;8.00E-07
3;-3.30E-06
3.002;-3.77E-06
3.004;-2.21E-06
3.006;-4.18E-06
3.008;-3.00E-06
3.01;-8.30E-07
3.012;-1.73E-06
3.014;-3.97E-06
3.016;-6.70E-07
3.018;4.50E-07
3.02;-8.40E-07
3.022;1.00E-07
3.024;-3.94E-06
3.026;-2.37E-06
3.028;-2.00E-08
3.03;-2.60E-07
3.032;2.68E-06
3.034;1.11E-06
3.036;2.75E-06
3.038;1.32E-06
3.04;6.50E-07
3.042;2.78E-06
3.044;-1.93E-06
3.046;-7.80E-07
3.048;-4.27E-06
3.05;-2.20E-06
3.052;-2.10E-06
3.054;-1.16E-06
3.056;1.91E-06
3.058;1.63E-06
3.06;6.30E-07
3.062;8.30E-07
3.064;1.41E-06
3.066;-1.41E-06
3.068;-1.07E-06
3.07;-1.60E-06
3.072;2.36E-06
3.074;9.80E-07
3.076;1.39E-06
3.078;1.01E-06
3.08;1.02E-06
3.082;7.50E-07
3.084;-3.27E-06
3.086;-2.50E-07
3.088;-4.31E-06
3.09;-2.93E-06
3.092;-1.93E-06
3.094;-7.47E-06
3.096;2.16E-06
3.098;3.76E-06
3.1;3.72E-06
3.102;2.48E-06
3.104;5.80E-07
3.106;-1.84E-06
3.108;-1.14E-06
3.11;-2.62E-06
3.112;-1.94E-06
3.114;-1.03E-06
3.116;3.70E-07
3.118;1.54E-06
3.12;3.36E-06
3.122;3.11E-06
3.124;-2.01E-06
3.126;-1.33E-06
3.128;-2.07E-06
3.13;-3.01E-06
3.132;-2.34E-06
3.134;2.91E-06
3.136;2.36E-06
3.138;-1.80E-07
3.14;2.20E-07
3.142;1.77E-06
3.144;2.08E-06
3.146;-2.30E-06
3.148;-4.50E-07
3.15;-3.29E-06
3.152;-2.02E-06
3.154;1.61E-06
3.156;1.89E-06
3.158;3.83E-06
3.16;1.82E-06
3.162;1.32E-06
3.164;2.51E-06
3.166;-1.76E-06
3.168;1.75E-06
3.17;-2.53E-06
3.172;-4.00E-06
3.174;-1.95E-06
3.176;-1.43E-06
3.178;-1.33E-06
3.18;2.43E-06
3.182;4.00E-08
3.184;6.80E-07
3.186;-9.60E-07
3.188;-1.97E-06
3.19;-2.02E-06
3.192;6.70E-07
3.194;-6.60E-07
3.196;2.23E-06
3.198;3.13E-06
3.2;4.79E-06
3.202;9.00E-08
3.204;2.49E-06
3.206;-3.54E-06
3.208;-8.50E-07
3.21;-3.07E-06
3.212;-4.50E-06
3.214;-1.55E-06
3.216;2.28E-06
3.218;3.13E-06
3.22;3.51E-06
3.222;4.25E-06
3.224;2.80E-07
3.226;2.63E-06
3.228;1.40E-07
3.23;-4.40E-06
3.232;-3.96E-06
3.234;-5.39E-06
3.236;9.50E-07
3.238;2.25E-06
3.24;7.21E-06
3.242;2.28E-06
3.244;3.40E-07
3.246;-5.94E-06
3.248;3.15E-06
3.25;2.15E-06
3.252;9.80E-07
3.254;-7.80E-07
3.256;1.50E-06
3.258;2.01E-06
3.26;1.54E-06
3.262;5.70E-07
3.264;-5.70E-07
3.266;-2.10E-07
3.268;-2.31E-06
3.27;-2.57E-06
3.272;4.90E-07
3.274;1.23E-06
3.276;4.87E-06
3.278;4.46E-06
3.28;2.15E-06
3.282;2.30E-07
3.284;-1.55E-06
3.286;-2.37E-06
3.288;-5.10E-06
3.29;-1.50E-07
3.292;-1.00E-07
3.294;2.07E-06
3.296;1.20E-07
3.298;-2.62E-06
3.3;-3.00E-07
3.302;-2.10E-07
3.304;-2.61E-06
3.306;-4.62E-06
3.308;-1.14E-06
3.31;-3.17E-06
3.312;2.43E-06
3.314;-4.80E-07
3.316;5.00E-07
3.318;3.39E-06
3.32;4.83E-06
3.322;1.08E-06
3.324;-9.00E-08
3.326;1.51E-06
3.328;-2.01E-06
3.33;1.14E-06
3.332;1.05E-06
3.334;-1.43E-06
3.336;1.10E-06
3.338;3.41E-06
3.34;2.50E-06
3.342;-2.10E-07
3.344;2.29E-06
3.346;-1.37E-06
3.348;8.40E-07
3.35;1.16E-06
3.352;1.35E-06
3.354;2.80E-07
3.356;1.19E-06
3.358;1.98E-06
3.36;2.26E-06
3.362;2.80E-06
3.364;-1.18E-06
3.366;-1.10E-07
3.368;2.80E-07
3.37;-1.98E-06
3.372;-1.07E-06
3.374;4.10E-07
3.376;-1.90E-07
3.378;7.40E-07
3.38;-1.40E-07
3.382;1.60E-06
3.384;6.90E-07
3.386;-9.20E-07
3.388;-2.16E-06
3.39;-7.40E-07
3.392;1.17E-06
3.394;-3.60E-07
3.396;3.05E-06
3.398;-6.91E-06
3.4;-5.50E-07
3.402;3.00E-07
3.404;-7.00E-08
3.406;-1.18E-06
3.408;-6.60E-07
3.41;6.70E-07
3.412;-1.27E-06
3.414;-4.40E-07
3.416;-8.70E-07
3.418;4.10E-07
3.42;-1.00E-07
3.422;-1.29E-06
3.424;-1.52E-06
3.426;1.70E-07
3.428;-2.54E-06
3.43;-8.90E-07
3.432;1.10E-07
3.434;1.83E-06
3.436;8.10E-07
3.438;1.76E-06
3.44;8.10E-07
3.442;3.80E-07
3.444;8.70E-07
3.446;-1.00E-07
3.448;-1.10E-06
3.45;-1.61E-06
3.452;-1.16E-06
3.454;1.20E-06
3.456;4.22E-06
3.458;4.55E-06
3.46;4.81E-06
3.462;3.71E-06
3.464;2.77E-06
3.466;-7.00E-08
3.468;9.80E-07
3.47;-4.40E-07
3.472;-3.60E-07
3.474;2.03E-06
3.476;-1.13E-06
3.478;1.50E-07
3.48;3.42E-06
3.482;-4.73E-06
3.484;-1.37E-05
3.486;-9.76E-06
3.488;-8.19E-06
3.49;-3.56E-06
3.492;-1.79E-06
3.494;3.95E-06
3.496;4.47E-06
3.498;3.48E-06
3.5;2.17E-06
3.502;-4.50E-06
3.504;-6.07E-06
3.506;-7.22E-06
3.508;5.00E-08
3.51;-1.91E-06
3.512;4.24E-06
3.514;2.07E-06
3.516;2.90E-06
3.518;3.44E-06
3.52;4.91E-06
3.522;2.41E-06
3.524;5.00E-08
3.526;-1.21E-06
3.528;-2.60E-06
3.53;-1.98E-06
3.532;-5.01E-06
3.534;-2.15E-06
3.536;8.60E-07
3.538;-3.10E-07
3.54;-1.40E-07
3.542;-4.70E-07
3.544;9.90E-07
3.546;-2.66E-06
3.548;-5.44E-06
3.55;-4.93E-06
3.552;9.60E-07
3.554;1.88E-06
3.556;1.09E-06
3.558;-5.40E-07
3.56;1.48E-06
3.562;1.82E-06
3.564;-2.80E-07
3.566;4.60E-07
3.568;-2.78E-06
3.57;-1.50E-06
3.572;-1.37E-05
3.574;-1.09E-05
3.576;-5.68E-06
3.578;-9.90E-07
3.58;2.88E-06
3.582;3.43E-06
3.584;1.75E-06
3.586;3.80E-07
3.588;4.60E-06
3.59;3.06E-06
3.592;1.81E-06
3.594;1.83E-06
3.596;3.68E-06
3.598;4.40E-06
3.6;5.77E-06
3.602;4.07E-06
3.604;-1.29E-06
3.606;6.00E-07
3.608;7.80E-07
3.61;-2.80E-07
3.612;2.67E-06
3.614;1.50E-07
3.616;1.70E-07
3.618;6.28E-06
3.62;5.06E-06
3.622;2.72E-06
3.624;2.26E-06
3.626;1.59E-06
3.628;2.40E-07
3.63;1.28E-06
3.632;8.30E-07
3.634;2.96E-06
3.636;3.16E-06
3.638;2.40E-06
3.64;2.30E-06
3.642;2.10E-06
3.644;2.50E-07
3.646;-2.60E-07
3.648;2.60E-06
3.65;-2.06E-06
3.652;2.52E-06
3.654;3.95E-06
3.656;1.56E-06
3.658;2.22E-06
3.66;1.15E-06
3.662;2.59E-06
3.664;-3.20E-07
3.666;-3.39E-06
3.668;-4.70E-06
3.67;1.09E-06
3.672;-1.67E-06
3.674;1.37E-06
3.676;2.49E-06
3.678;1.69E-06
3.68;3.20E-06
3.682;1.86E-06
3.684;2.30E-07
3.686;1.22E-06
3.688;-1.29E-06
3.69;-3.41E-06
3.692;-1.97E-06
3.694;2.37E-06
3.696;7.00E-08
3.698;-5.30E-07
3.7;3.60E-07
3.702;3.00E-07
3.704;-8.60E-07
3.706;1.12E-06
3.708;-4.76E-06
3.71;-3.68E-06
3.712;9.60E-07
3.714;-2.71E-06
3.716;9.80E-07
3.718;6.70E-07
3.72;1.24E-06
3.722;3.98E-06
3.724;-8.00E-08
3.726;-3.60E-07
3.728;2.20E-07
3.73;-2.22E-06
3.732;-2.00E-07
3.734;4.34E-06
3.736;2.27E-06
3.738;4.50E-06
3.74;1.79E-06
3.742;2.82E-06
3.744;-3.30E-07
3.746;8.40E-07
3.748;7.20E-07
3.75;-5.10E-07
3.752;1.50E-06
3.754;3.52E-06
3.756;5.63E-06
3.758;4.72E-06
3.76;5.87E-06
3.762;2.14E-06
3.764;1.25E-06
3.766;2.41E-06
3.768;3.70E-06
3.77;2.23E-06
3.772;7.10E-07
3.774;5.80E-07
3.776;1.63E-06
3.778;5.26E-06
3.78;3.90E-06
3.782;1.25E-06
3.784;9.00E-07
3.786;-9.90E-07
3.788;1.58E-06
3.79;2.19E-06
3.792;1.38E-06
3.794;2.60E-06
3.796;4.45E-06
3.798;2.82E-06
3.8;3.18E-06
3.802;5.98E-06
3.804;2.90E-06
3.806;2.20E-06
3.808;9.30E-07
3.81;5.53E-06
3.812;6.70E-06
3.814;3.86E-06
3.816;6.94E-06
3.818;5.69E-06
3.82;4.05E-06
3.822;2.74E-06
3.824;5.49E-06
3.826;3.06E-06
3.828;4.71E-06
3.83;1.56E-06
3.832;9.73E-06
3.834;6.20E-06
3.836;2.95E-06
3.838;5.83E-06
3.84;6.21E-06
3.842;4.52E-06
3.844;4.62E-06
3.846;3.11E-06
3.848;-5.50E-07
3.85;1.76E-06
3.852;2.05E-06
3.854;7.00E-08
3.856;2.45E-06
3.858;2.89E-06
3.86;6.22E-06
3.862;3.45E-06
3.864;1.23E-06
3.866;-3.20E-06
3.868;-1.00E-06
3.87;1.55E-06
3.872;2.19E-06
3.874;3.93E-06
3.876;4.12E-06
3.878;3.90E-06
3.88;3.42E-06
3.882;1.72E-06
3.884;-1.52E-06
3.886;-2.72E-06
3.888;-3.31E-06
3.89;-1.81E-06
3.892;-1.00E-06
3.894;2.32E-06
3.896;4.98E-06
3.898;3.01E-06
3.9;2.98E-06
3.902;2.00E-07
3.904;1.71E-06
3.906;1.87E-06
3.908;9.10E-07
3.91;-1.70E-07
3.912;4.90E-07
3.914;-2.80E-07
3.916;2.84E-06
3.918;1.44E-06
3.92;1.96E-06
3.922;2.42E-06
3.924;3.35E-06
3.926;1.00E-06
3.928;2.47E-06
3.93;6.70E-07
3.932;3.34E-06
3.934;3.91E-06
3.936;4.29E-06
3.938;4.58E-06
3.94;2.20E-06
3.942;8.00E-08
3.944;3.67E-06
3.946;-2.60E-07
3.948;-2.54E-06
3.95;-2.32E-06
3.952;1.30E-07
3.954;1.29E-06
3.956;4.54E-06
3.958;4.48E-06
3.96;4.80E-06
3.962;2.21E-06
3.964;5.00E-06
3.966;3.00E-06
3.968;3.25E-06
3.97;4.02E-06
3.972;4.11E-06
3.974;2.86E-06
3.976;5.59E-06
3.978;6.61E-06
3.98;5.90E-06
3.982;7.15E-06
3.984;4.17E-06
3.986;3.11E-06
3.988;2.71E-06
3.99;3.13E-06
3.992;3.60E-06
3.994;3.34E-06
3.996;2.42E-06
3.998;4.33E-06
4;4.00E-06
4.002;4.01E-06
4.004;4.40E-07
4.006;3.31E-06
4.008;2.99E-06
4.01;3.95E-06
4.012;2.17E-06
4.014;5.12E-06
4.016;7.32E-06
4.018;4.26E-06
4.02;4.10E-06
4.022;4.31E-06
4.024;3.30E-06
4.026;2.10E-06
4.028;5.80E-07
4.03;-1.02E-06
4.032;1.56E-06
4.034;4.30E-07
4.036;1.52E-06
4.038;-8.10E-07
4.04;4.08E-06
4.042;2.71E-06
4.044;1.26E-06
4.046;2.42E-06
4.048;-4.30E-07
4.05;1.55E-06
4.052;6.80E-07
4.054;-6.50E-07
4.056;4.27E-06
4.058;2.59E-06
4.06;2.58E-06
4.062;3.44E-06
4.064;2.38E-06
4.066;-1.19E-06
4.068;-6.60E-07
4.07;-3.33E-06
4.072;1.12E-06
4.074;-5.70E-07
4.076;4.20E-07
4.078;2.74E-06
4.08;4.99E-06
4.082;3.59E-06
4.084;6.60E-07
4.086;-9.50E-07
4.088;-2.03E-06
4.09;-4.02E-06
4.092;-2.30E-06
4.094;-5.10E-07
4.096;1.86E-06
4.098;2.46E-06
4.1;1.58E-06
4.102;5.70E-07
4.104;-1.65E-06
4.106;-2.64E-06
4.108;-4.25E-06
4.11;-2.01E-06
4.112;-3.31E-06
4.114;-1.58E-06
4.116;-3.47E-06
4.118;-5.60E-07
4.12;-2.86E-06
4.122;-3.61E-06
4.124;-1.14E-06
4.126;-8.70E-07
4.128;-2.45E-06
4.13;-3.21E-06
4.132;-2.04E-06
4.134;-1.78E-06
4.136;-1.46E-06
4.138;-4.40E-07
4.14;1.80E-06
4.142;1.10E-06
4.144;2.52E-06
4.146;8.80E-07
4.148;-6.60E-07
4.15;-1.34E-06
4.152;-3.58E-06
4.154;-2.59E-06
4.156;-2.26E-06
4.158;-7.89E-06
4.16;3.77E-06
4.162;2.81E-06
4.164;3.92E-06
4.166;-7.80E-07
4.168;2.00E-06
4.17;5.80E-07
4.172;1.42E-06
4.174;4.65E-06
4.176;1.70E-06
4.178;4.23E-06
4.18;6.22E-06
4.182;4.28E-06
4.184;4.89E-06
4.186;1.50E-06
4.188;-2.12E-06
4.19;-1.54E-06
4.192;-2.20E-07
4.194;1.61E-06
4.196;3.00E-08
4.198;3.87E-06
4.2;5.58E-06
4.202;1.03E-06
4.204;9.40E-07
4.206;-1.38E-06
4.208;6.90E-07
4.21;9.70E-07
4.212;4.70E-07
4.214;2.50E-07
4.216;3.61E-06
4.218;5.05E-06
4.22;2.43E-06
4.222;1.80E-06
4.224;2.11E-06
4.226;-3.40E-07
4.228;-1.95E-06
4.23;1.40E-07
4.232;7.60E-07
4.234;-1.42E-06
4.236;3.82E-06
4.238;8.60E-07
4.24;1.35E-06
4.242;8.70E-07
4.244;1.10E-07
4.246;-1.75E-06
4.248;-3.35E-06
4.25;-1.01E-06
4.252;-1.49E-06
4.254;-1.70E-06
4.256;-2.59E-06
4.258;-2.75E-06
4.26;4.80E-07
4.262;-7.40E-07
4.264;-2.91E-06
4.266;-5.39E-06
4.268;-1.76E-06
4.27;-4.29E-06
4.272;-4.13E-06
4.274;-2.59E-06
4.276;-9.70E-07
4.278;1.35E-06
4.28;1.58E-06
4.282;-4.70E-07
4.284;-2.05E-06
4.286;2.29E-06
4.288;-1.28E-06
4.29;-6.00E-08
4.292;-9.50E-07
4.294;-2.84E-06
4.296;1.30E-06
4.298;8.10E-07
4.3;1.80E-07
4.302;7.30E-07
4.304;1.33E-06
4.306;-1.97E-06
4.308;-1.24E-06
4.31;-1.04E-05
4.312;-1.42E-06
4.314;2.50E-06
4.316;4.96E-06
4.318;4.16E-06
4.32;2.64E-06
4.322;1.41E-06
4.324;-4.10E-07
4.326;-3.14E-06
4.328;-7.50E-07
4.33;-2.51E-06
4.332;3.05E-06
4.334;2.60E-06
4.336;5.49E-06
4.338;2.95E-06
4.34;1.47E-06
4.342;5.00E-07
4.344;-5.00E-08
4.346;1.30E-06
4.348;-1.12E-06
4.35;-2.80E-07
4.352;-2.09E-06
4.354;1.43E-06
4.356;1.54E-06
4.358;7.00E-06
4.36;4.89E-06
4.362;2.83E-06
4.364;1.39E-06
4.366;2.34E-06
4.368;3.73E-06
4.37;-2.64E-06
4.372;8.10E-07
4.374;-2.80E-07
4.376;-3.10E-07
4.378;2.64E-06
4.38;2.92E-06
4.382;3.31E-06
4.384;3.44E-06
4.386;-5.60E-07
4.388;-1.01E-06
4.39;2.95E-06
4.392;2.32E-06
4.394;4.57E-06
4.396;2.25E-06
4.398;2.92E-06
4.4;3.96E-06
4.402;-7.60E-07
4.404;3.13E-06
4.406;-2.40E-07
4.408;4.60E-07
4.41;-1.27E-06
4.412;-7.30E-07
4.414;-1.33E-06
4.416;3.14E-06
4.418;2.96E-06
4.42;2.41E-06
4.422;2.25E-06
4.424;7.90E-07
4.426;2.46E-06
4.428;1.35E-06
4.43;-1.00E-08
4.432;3.06E-06
4.434;4.30E-07
4.436;4.72E-06
4.438;2.43E-06
4.44;4.10E-06
4.442;3.54E-06
4.444;8.60E-07
4.446;-1.60E-06
4.448;1.40E-07
4.45;-1.58E-06
4.452;3.64E-06
4.454;3.60E-07
4.456;1.90E-07
4.458;2.30E-07
4.46;2.98E-06
4.462;-3.42E-06
4.464;2.33E-06
4.466;4.44E-06
4.468;1.88E-06
4.47;-3.16E-06
4.472;-6.30E-07
4.474;-5.80E-07
4.476;1.05E-06
4.478;2.33E-06
4.48;2.34E-06
4.482;6.00E-07
4.484;-7.80E-07
4.486;2.43E-06
4.488;4.66E-06
4.49;5.74E-06
4.492;2.50E-06
4.494;1.04E-06
4.496;6.13E-06
4.498;4.79E-06
4.5;2.61E-06
4.502;3.89E-06
4.504;3.00E-08
4.506;-3.76E-06
4.508;6.70E-07
4.51;-1.88E-06
4.512;3.02E-06
4.514;1.51E-06
4.516;2.55E-06
4.518;5.00E-08
4.52;-4.10E-07
4.522;-6.60E-07
4.524;1.25E-06
4.526;-1.41E-06
4.528;-2.26E-06
4.53;-6.10E-07
4.532;-1.82E-06
4.534;8.50E-07
4.536;-1.02E-06
4.538;-1.92E-06
4.54;-2.30E-06
4.542;-9.20E-07
4.544;-2.75E-06
4.546;-5.06E-06
4.548;-3.71E-06
4.55;-2.53E-06
4.552;-9.10E-07
4.554;-9.00E-07
4.556;9.20E-07
4.558;1.57E-06
4.56;3.56E-06
4.562;-5.40E-07
4.564;-3.27E-06
4.566;-1.59E-06
4.568;-1.52E-06
4.57;-5.45E-06
4.572;-1.70E-06
4.574;-2.70E-07
4.576;2.76E-06
4.578;-2.22E-06
4.58;9.00E-08
4.582;-4.00E-07
4.584;-4.15E-06
4.586;-8.20E-06
4.588;-8.46E-06
4.59;-7.94E-06
4.592;-4.88E-06
4.594;-1.34E-06
4.596;-1.72E-06
4.598;1.10E-06
4.6;4.10E-07
4.602;-3.19E-06
4.604;-2.09E-06
4.606;-3.61E-06
4.608;-6.60E-06
4.61;-5.93E-06
4.612;-3.77E-06
4.614;-9.75E-06
4.616;1.00E-08
4.618;5.40E-07
4.62;-4.50E-07
4.622;-1.23E-06
4.624;-2.50E-06
4.626;-2.36E-06
4.628;-4.36E-06
4.63;-3.93E-06
4.632;-2.79E-06
4.634;1.50E-07
4.636;1.41E-06
4.638;3.45E-06
4.64;9.60E-07
4.642;1.17E-06
4.644;-6.80E-07
4.646;-1.35E-06
4.648;-4.03E-06
4.65;-4.40E-06
4.652;-5.20E-07
4.654;-1.43E-06
4.656;9.40E-07
4.658;1.28E-06
4.66;1.00E-06
4.662;1.19E-06
4.664;1.12E-06
4.666;-1.00E-08
4.668;-1.59E-06
4.67;1.02E-06
4.672;-1.32E-06
4.674;6.40E-07
4.676;3.63E-06
4.678;-6.40E-07
4.68;3.99E-06
4.682;6.00E-07
4.684;4.90E-07
4.686;-6.70E-07
4.688;-1.54E-06
4.69;-2.30E-06
4.692;-1.80E-06
4.694;1.41E-06
4.696;1.26E-06
4.698;1.62E-06
4.7;1.20E-07
4.702;3.60E-07
4.704;-1.90E-07
4.706;-3.15E-06
4.708;-6.69E-06
4.71;-7.68E-06
4.712;-3.13E-06
4.714;-1.42E-06
4.716;3.57E-06
4.718;2.90E-07
4.72;1.66E-06
4.722;-2.73E-06
4.724;-6.53E-06
4.726;-3.64E-06
4.728;-7.20E-06
4.73;-6.11E-06
4.732;-7.10E-06
4.734;-2.29E-06
4.736;6.20E-07
4.738;5.60E-07
4.74;7.00E-08
4.742;-1.41E-06
4.744;-1.22E-06
4.746;-4.20E-06
4.748;-2.84E-06
4.75;-3.15E-06
4.752;-2.25E-06
4.754;-2.70E-07
4.756;1.53E-06
4.758;1.08E-06
4.76;-6.10E-07
4.762;3.90E-07
4.764;-4.70E-07
4.766;-8.98E-06
4.768;-1.14E-06
4.77;4.90E-07
4.772;-1.81E-06
4.774;2.00E-07
4.776;3.18E-06
4.778;-1.17E-06
4.78;-1.44E-06
4.782;-1.20E-07
4.784;-8.10E-07
4.786;-3.87E-06
4.788;-2.16E-06
4.79;-3.50E-06
4.792;-1.41E-06
4.794;8.20E-07
4.796;-1.82E-06
4.798;-6.10E-07
4.8;-1.82E-06
4.802;-1.50E-06
4.804;-6.04E-06
4.806;-2.84E-06
4.808;-4.16E-06
4.81;-5.69E-06
4.812;-1.09E-06
4.814;-3.08E-06
4.816;2.19E-06
4.818;-1.50E-07
4.82;1.09E-06
4.822;-9.70E-07
4.824;1.02E-06
4.826;-1.98E-06
4.828;-4.14E-06
4.83;-3.84E-06
4.832;-4.48E-06
4.834;-1.11E-06
4.836;2.60E-07
4.838;2.15E-06
4.84;1.90E-07
4.842;2.41E-06
4.844;2.17E-06
4.846;-1.89E-06
4.848;-2.83E-06
4.85;-1.92E-06
4.852;6.00E-08
4.854;-1.75E-06
4.856;-8.20E-07
4.858;-1.72E-06
4.86;1.37E-06
4.862;-1.43E-06
4.864;-3.98E-06
4.866;-1.62E-06
4.868;-4.10E-06
4.87;-1.44E-06
4.872;-3.16E-06
